,Network Engineer,Full stack,QA/Test Developer,Enterprise application,DevOps,Mobile Developer,Back End,Database Administrator(DBA),Front End,Game developer,System Administrator,Data Scientist,Business analyst,Sales professional,Product Manager,Information Security,Software Developer/Java Developer,Web Developer,Cloud Computing
cab17ce378ff9b0300b158a9916a2e10,,0.2067549284091391,,,,,,,,,,0.20743788184683512,0.38391765691073565,,,,,0.20188953283329017,
47c9631cf09d7bdce211a63da425acea,,,,,,0.1623367618032493,,0.16310751899441114,,,,0.17729207408219297,0.32401298632590586,,,,,0.17325065879424068,
7e2e7583851f2ffd89537ef170b928dc,0.2933958587399797,0.1713570314737269,,,,,0.1834446426542824,,0.17499731874876392,,,,,,0.17680514838324704,,,,
c6998b96a6110b1f5a91b524b9a6564d,,,,,,1.0,,,,,,,,,,,,,
408ed0a3b8b094ccd6e7e3ce9084b425,0.11494524724364723,0.1178191123471435,,,,,,0.11512559463198287,,,,0.11716924985539756,0.11099464883306295,,,0.20453001192643278,0.10679260849711181,0.11262352666522146,
c708573c70ada3b9f8a990e24b4973b5,,,,0.22450409768077917,,,0.21723698177648731,,,,,,0.33435764381579364,0.22390127672693985,,,,,
5c994b555c02cd15e107e564c265be2d,1.0,,,,,,,,,,,,,,,,,,
22108184d32f207eb74dba5907e526d7,,,,,,,,,,,,,,1.0,,,,,
9aa14b76cc83705a083b3458adcabc52,,,,0.18326444213018522,,,,,,,,,0.27684265438351546,,0.17885136834542598,0.18816846290995085,,0.17287307223092238,
0a34e710f32229da7e7fa0977080ae69,,,,,,,,,,,,,,,1.0,,,,
31f69b4fb2a3881c9169a1f545163efd,0.14639043612113053,0.14400537462530894,,,,,,,0.15562899174235376,,0.15418012865509845,,,0.2522660254032556,0.14752904345285267,,,,
e9463c5f3c3d2b3b24b29c09ef2ac9fc,,,,,,,,,,,,,,,,,1.0,,
767f57f5c556c4c8f9ac90841c10968b,0.12668576186387373,0.1263788840368625,0.21976698790408336,,,,,,0.1329560558930593,,0.1305836920513689,,,,0.1334133593563408,,,0.13021525889441135,
88b72fbe259432a89de34d511242d3e5,,,,,,,,,,,,,,,,,1.0,,
97ccc52f6e274e91f2366f5a127fa0fa,,,,0.2815165134528429,,,,,,,0.42686666436664034,,,0.29161682218051677,,,,,
5af64badaa2166aa784df08e77afad9e,,,,,,,0.40379934973919646,,,,,,,,,,0.5962006502608035,,
8a038f38520b93c8d04e683e239801d2,1.0,,,,,,,,,,,,,,,,,,
b55cbdce0c7378dbca5e686ebb1eb9a0,0.4316792067807461,,,0.2842507449622717,,,,,,,,,,0.2840700482569822,,,,,
dc1dc3aaab04a2ef454afe38b2668670,,,,,,,,,,,,,,,,,1.0,,
4c81a392ed217d268f9a5bbf738a434d,,,,,,,,,,,,,,,,,,1.0,
4767174f53d3edda6ee0aea057bd4390,1.0,,,,,,,,,,,,,,,,,,
cf4f6d495e59e82000dd67581b334ff6,,,0.5929185278677525,,,,,,,,,,,,,0.40708147213224766,,,
9145a9435d19572d8e7bcc00b92f2ace,,,,,,,,,,,,,,0.5868402335693318,,0.4131597664306682,,,
102f11d1bd95a6562a5f7168afcffd4d,,,,,,,0.63614359492663,,0.36385640507337014,,,,,,,,,,
567bf82c6e3f05a1845841329d5390f1,0.11839970306958161,0.11862476951074342,0.1105191096725274,0.1930326679196967,,,0.11376183060261802,0.11775988834637378,,,,,,0.11319169388573878,0.1147103369927204,,,,
f695f2ad60648778e47551f793507aa6,,,,,,,0.21992109089201778,,,,,,,0.21963668046891674,,0.2247758738734285,0.3356663547656369,,
15f43b07e9895dc485540ce60b87bfc5,,,,0.2813090364124026,,,,,,,,,,,,0.2969737849450116,0.42171717864258573,,
91bc2d742acec2a661a32a5994202ccc,0.12842894093690538,,,,,,,,0.12621569166617058,,0.13470679674145664,0.12184632270978928,0.13490251424881491,0.22007277091886285,0.1338269627780006,,,,
3536d7fa760eab1889bfda9ade4a6230,,,,,,,,,,,,,,,,,,1.0,
b38330fed0c95080c442ff632847ec1b,,,0.14070527536289584,,,0.1489922864892249,,0.14855319472941617,,,,0.14803204663335484,0.27508721224533256,,,,,,0.1386299845397756
2c1fea5d8d299dc7d05cb885e8dda64d,,,,,,,0.271142807795136,,,,,,,0.4669627637142049,,0.2618944284906591,,,
830c593ad82f3e71a95455e223bdaf45,,,,0.21563510295028437,,,,,,,,,0.3300633179134342,0.2258116235224967,,0.22848995561378477,,,
647c0c82010dffba2d415ff6c6d9b777,0.42634902989311707,,,0.2801615094732676,,,,,,,,,,,,0.29348946063361536,,,
d422a8b81d181973732c993c939b1e1c,1.0,,,,,,,,,,,,,,,,,,
993f4691d5b6e4659872c4ab5dc6f5dd,,,,,,,,,,,1.0,,,,,,,,
525e647f2b43679db75bbc7f638f60e8,,,,,,,0.28328483416515715,,,,,,,0.42707877289803936,,0.2896363929368035,,,
592a9d2f51511492e114b9b9d5440bef,,,,,1.0,,,,,,,,,,,,,,
f979ef86a4e879e1bc8257623f8b18c4,,,,,,,,,,,,,1.0,,,,,,
59e499f0dac25921dbf40a95e4c74b58,0.17469469112712183,,,,,0.1677368608873816,,,,0.16668458990900276,,,0.3195498420729411,,,,0.1713340160035527,,
a8e1c85bb0b86d845e20949e244c7ab4,1.0,,,,,,,,,,,,,,,,,,
e97d7f7ca67a6175507cfbf5aa34cff4,1.0,,,,,,,,,,,,,,,,,,
52c37acb03e069fd660998f7dcccabc4,,,,,,,0.2203688965525257,,,,,,0.33286598865440814,0.2238860744237126,,0.22287904036935352,,,
92e775698c4c98e089b83fb59e123899,,,,0.36057717308744947,,,,,0.2148132472233932,,0.21428036305649942,,,,0.21032921663265788,,,,
f87724cd2b178066aa5192f8f05b7ba3,,,,0.21448081195154303,,,0.35253781546943974,,0.22130023886370237,,,,,,0.21168113371531494,,,,
66c0d97e43c1f72ecc01aa784467ad92,,0.14356765671254995,,0.15498623223945787,,,,0.2491371031879901,0.1511279295803837,,,,,,0.14740150682668463,,,0.15377957145293383,
775b37bd4cb1354c5a9ec3e09c1c13e7,,,,,,,0.21908508170821311,,,,,,0.3356252921927895,0.22369618838464703,,0.22159343771435036,,,
90d31952a60decd4534be0e9d39404c9,0.14362601793510482,,,,,,,,0.1505482070829986,,0.1484571527980458,,0.15347378128619857,0.24916457408706438,0.1547302668105879,,,,
cebc2cd3efb9e472a86cf7a5cc23cab9,1.0,,,,,,,,,,,,,,,,,,
8932bf81c7b37421e7aa8164688b7c8f,0.13204319365053327,,,,,,,0.12202219137874537,,0.11993806008655256,,0.1281788429848465,0.1299920653467235,0.24397094870386865,,,,0.1238546978487301,
adfe6efe4cdc7f1a802a085fae08e954,,,,,,,,,,,,,,,,,1.0,,
f3e4e797dbcd9643ee1bb3e5ffdc640a,0.2774400723606414,,,0.18256410602786124,,,0.1763376889817759,,,,0.17764996810698688,,,0.18600816452273466,,,,,
c7f0c9a1f8145d3183e6163009bc929e,0.21006824727021092,,,,,,,0.3856163604584197,,,,0.19167305361605003,0.2126423386553194,,,,,,
113a6456b9bad92b185a5e461627b724,,,,0.1785805832791277,,,0.1773840559011086,0.28117474869909553,,,0.17598839360528715,,,0.18687221851538097,,,,,
eadd7e8da884c257b64f69d2ad282449,,,,,,,,,,,1.0,,,,,,,,
50dd8b42afd6810546ad73958c6025e2,,,,,,,,,,,,,,,1.0,,,,
c3b090be7ea73cec936c8f1fe148ce27,,,,,,,,,,,,,,,,,,1.0,
07548bb8bbe98d2a789620f7649bf42e,,,,,,,,,,,1.0,,,,,,,,
63fce3916dab2c2baf87048cbc9e5a46,1.0,,,,,,,,,,,,,,,,,,
be5d96084d63bcee5cf8a02900f046df,,,,0.42835908578673515,,,,,,,,,,0.27751377682269396,,0.2941271373905709,,,
4cb56bc79ae378d8c8ddac8dd2f3177d,,,,,,,,,,,,,1.0,,,,,,
9cc47ff07be342d0ea41db99fd2e7389,0.29353675039158084,0.17152713557687643,,,,,0.18312730211796982,,0.17485792143395126,,,,,,0.17695089047962162,,,,
1070f965ff5adfef436abbfd559bdbee,,,,,,,,,,,1.0,,,,,,,,
6610c3ce96480bc2c52c9c5e626e7220,1.0,,,,,,,,,,,,,,,,,,
9537eb10a2f1cfd98286b928b3cffad8,1.0,,,,,,,,,,,,,,,,,,
d2f579c9e15fdb07b7aa224037a75b46,0.11532075185586294,0.11223135654554381,,,,,0.11979990695830514,,0.11164664879581981,,0.11832198511913591,,,0.19213234086125056,,,0.11241347685905867,0.11813353300502324,
90521340e9412084dd75501e20ca1b58,0.17771151662258727,0.17222995176557657,,,,,,,0.17673566439145802,,,,,0.29511638455842887,0.1782064826619493,,,,
00e626ce4423081e4fa88eb0e98a74ac,0.1435699574360186,0.1443759802532678,,,,,,,0.14926909147047304,,0.2652783578428173,0.14351930983989053,,,0.1539873031575327,,,,
de67000ab45cbd38950635249e5ac949,,,,,,,,,,,,,,,,,1.0,,
3f492da99b15e9bc6c1f52491785ddd1,0.103807845596516,,,0.1984212687151035,,0.0949006115364711,,0.10427646625828657,,0.09773368246002363,,0.09998543878056607,0.1002358005460965,,,,0.09739872291937593,0.10324016318756066,
e41640d57bd0191d7d9bead937090455,0.28374791256032966,,,0.17594398552943313,,,0.18123243581545245,,0.17205732246125485,,,,,,,0.18701834363352995,,,
5b6f8c0db148c20ff1b4ece6403498ee,,,0.1858680615675157,,,,,,,0.204307002107209,,,,,,,0.4115442840644953,,0.19828065226077998
0e6ab42680d67022b9248284144fe7c9,,,,,,,,,,,,,,,,1.0,,,
c1f1a0119e4db680f4cf9eca978f1ebb,1.0,,,,,,,,,,,,,,,,,,
a5f58e0dc8206c25970929f5872762b1,,,,,,,,,,,0.276838461390769,,,0.2871163055798153,,,,,0.4360452330294157
5e9b3c8347e5ed486cdffc88f7ad5da0,,0.12677845281845282,0.2240054560396219,,,0.12609919933123517,0.13070316872623366,0.1264033866561015,,,,0.13024549961215579,,,,,,0.13576483681619905,
5da01de2c14c43421049054aafbc73bf,,,,,,,,,,,,,0.5884176959288536,,,0.4115823040711463,,,
1c9d6f9f24531570ab8b436581012609,,,,,,,,,,,,,,,1.0,,,,
6c90b1cf23f0038b953fe514bc915b4f,,,0.5034730607969498,,,0.24660925462155836,,,,,,0.24991768458149197,,,,,,,
14902df85b32647bb2efc684258c4f4f,,,,,,,,,,1.0,,,,,,,,,
6b64f87bd5c190bf2de2d90ea6c4286e,,,,,,,,,,,,,0.4214306666518962,0.2796180109940086,,0.2989513223540951,,,
64a28ea3e0fbb0561577deac7e21316d,,,,0.150173940944943,,,0.16069278301246442,,0.14786753106301578,,0.14871546676221065,,,0.24456093314470678,0.1479893450726594,,,,
d833c31c9a4b8f281e0161e8f8113034,,,,0.28528959575816437,,,,,,,0.43623214069826743,,,0.2784782635435682,,,,,
0902d4208b1167f2522bf440f561a038,0.4254617769929774,,,,,,,,,,,,,0.28194741248659316,,0.29259081052042946,,,
c218c1f98e782aabdb82e9094034fcf9,,,,,,,0.28332291493435624,,,,,,,0.43604333833358405,,0.2806337467320597,,,
9d962ef346ea740aa78a467be5ead1db,,,,,,,,,,,,,,,0.5844956604934234,0.41550433950657667,,,
99552019fdb2a9a1e83cc807a932b6f2,0.132789224854989,0.12801576480140933,,,,0.12933915475174174,,,,,0.12762499789312068,0.22903931220593482,0.1271118873149237,,,,0.1260796581778808,,
6431ebd73f217ab7363f0a1b2d692cc9,,,0.19623388207428266,,,,,,,0.2016924774441361,,,0.39771488487365314,,,,,,0.20435875560792824
635d79bb7695d1ca46e9ff36e56fcdce,,,,,,,,0.5858788050863276,,,,,,,,0.41412119491367233,,,
8a1605bbe6c4bbb6950dc5628a53a2ff,,,,,,,,,,,,,,0.597812045506719,,0.40218795449328104,,,
ef4a5c60d00f86b27b09247156d4205e,,,0.1668065000965033,,,0.17057631945834698,,,,0.1608640919602166,,,0.3447203595223421,,,,,,0.15703272896259107
79a39ce655825baa69962fab35f880c0,,,,,,,,,,,,,,,,1.0,,,
94fe0428d1ee4acfae975c5c87caa0a3,,,,,,,,,,0.5893224632562452,,,,,,0.4106775367437548,,,
37776c553b54f119c1141e2f006ee5c7,,,,,,,,,,,,,,,,,,1.0,
5be819caea5c144f3992337941c95b57,,,,,,,0.2805807685341234,,,,,,,0.28932944249423026,0.43008978897164635,,,,
b7f1698a48abaa02425b5d4bd98f8983,,,,,,,,,,,,,1.0,,,,,,
4e0d110f08c8f274fb3d7b20daa177dc,,,,0.2956117904115576,,,,,,,,,0.42291482199834796,0.28147338759009444,,,,,
03b14b8431c648588e3f9b53aaef60b4,,,,,,,,,,,,,,,,0.41394671956294227,0.5860532804370578,,
a63012ab740395f4514c617e78cf96fd,,,,,,,,,,,,,,,,1.0,,,
b61d068f382cebd1b4cb2b3ef25591be,,,,,,,,,,,,,1.0,,,,,,
b7918103c7d19408378c0a3eaedc7f6b,0.5877541819156777,,,,,,,,,,,,,,,0.4122458180843223,,,
90be9879c0de3b6b90cc0fd89a2b74c4,,,,,,,,,,,,,,,,0.4072531018437389,0.592746898156261,,
f69e13bdedfb5485c4b498b16b994973,0.10470218660600249,,,,,0.0995390642746858,0.10779970390128826,,0.09933378836314655,,0.10414232638346736,,0.10149142185392722,0.17416093308510766,,,0.10314829235474605,0.10568228317762846,
31a6bae6dbeabbb25178bc66964946ee,,,,,,,,,,,,,0.5971820183731535,0.4028179816268464,,,,,
f946bc4fc31c7a6a09fd0ddf15ce2b65,,,1.0,,,,,,,,,,,,,,,,
f9790afc621ee191d7d9c6f3aa8b0297,,,,,,,,,,,1.0,,,,,,,,
e04773a4136d189034d9bd1cc18caa6f,0.5817809784177885,,,,,,,,,,,,,,,0.41821902158221147,,,
ae3192a915b0074cbe0d57ae6a0831de,0.11468611414233434,0.11212462450614205,,,,0.11213696559802663,,,0.11494154044281656,,0.11600612633120716,,,,0.1181453970002455,,0.1934313246032092,0.1185279073760186,
f8e1942f4892f9626697678b842dd78f,,,,,,,0.2780303688938468,,,,,,,0.42700739113293984,,0.2949622399732133,,,
9b9b753c120e8b2c0f7814e541b81166,,,,1.0,,,,,,,,,,,,,,,
c3af5867f0344f9bbe72e0578135a1e2,,,,,,,0.22478473716840244,,0.21094196199730983,,,,,0.3363683654863389,,0.22790493534794873,,,
a9d06df74000d9f50e396e24d95f23da,,,,,,,0.27136597966238474,,,,0.43606083104555154,,,0.29257318929206366,,,,,
a8fe2f93b83215742c7e9ee1de33c130,,,,,,,,,,,,,,0.5961718128550327,,0.40382818714496727,,,
0179a9e8d6ac363f145dd3743f06c718,,,,,,,0.42705064775176055,,,,,,,0.2843924422270465,,0.288556910021193,,,
d1721e693e86a68a11500eed0853c33a,,,0.5102957236887236,,,,,,,0.2460130746033558,,,,,,,,,0.24369120170792063
572fc5ab46d95836a90fe197a76cabd9,0.1742432352422561,,,,,,,0.2891093384204343,0.17737349563855542,,0.17861764834533853,,,,0.18065628235341555,,,,
1b6b9c7f4a9cfc13073edf8283a41d34,,,,,,,,,,,,,,,1.0,,,,
1ebaf0f01b4cd1f33354540ffd274990,,,,,,,,,,,,,,,,,1.0,,
208911d4e146d9ad0098d6b3a84101de,0.0955403462728735,0.09279473922493169,,,,,,0.0922483697493166,0.09224286601247243,,0.09700300757767753,0.09183144512977773,0.09114891553037405,,0.09501829054258645,,0.15900485553487323,0.09316716442511674,
6bcbf0f2ffebc0720e98ced69ce5ec5a,0.28088368139105296,,,0.18516259455825068,,,0.18009828788159865,,,,0.17698035855516958,,,0.176875077613928,,,,,
cde8c928e5323f131ace7fbcac28fdaf,,,,,,,,,,,,,,,,,,1.0,
2ae801788862764bc01870c79f9fc344,,,,,,,,,,,1.0,,,,,,,,
f3206aad686a78447c226ab93dcd74c2,,,,0.331735584319516,,,0.21981191413892423,,,,,,,0.22748420066970768,,0.22096830087185212,,,
9d45c563138afe9c3421c2a564722cdc,,,0.24216476789769928,0.14837809043151604,,,0.15041508869126605,,,,,,,0.1525427761257967,0.1472927583574604,0.1592065184962616,,,
cc5a4d876356dbad36192949d6a5ca1c,,,,,,,,,,,,,,,,,1.0,,
c1e9e7ac67c6c029e65c6977aa4ccd0f,,,,0.1901996399468375,,,,,,,0.2101442363477955,,,,,,0.4090863207339562,0.19056980297141074,
ddaca09c1e04647323c16b25969b9212,,,,,,1.0,,,,,,,,,,,,,
8c192e53cd83b861f383a1f5a8d40ad2,,,,,,,,,,,,,0.584821756976228,,,0.41517824302377204,,,
dcb168cdbf4dfd83be27618a084c2af3,,,,,,,,,,,,,1.0,,,,,,
f4a0d3960593020d0f34532e288dca8d,0.17413111716802224,,,,,,0.1759657468667151,,,,0.18280580297121624,,,,0.17864390774339636,,0.28845342525065004,,
eb7818dc4190507af2944bffa465644c,0.13274987559185086,0.1303794983693038,0.22481553422103354,,,,,,0.13344248760325825,,,,0.1256458756980691,,,,0.1263545893966521,0.12661213911983255,
e5f1e5093f44dc05ba3953af9d5667c5,,,,0.17912938904031048,,,,,0.1830212356285868,,0.16847968621376633,,0.29008753079459326,,0.1792821583227431,,,,
59a9f0179b42e44478d29c0fe559289e,,,,0.41083346334597887,,,,,,,,,,,,,,,0.5891665366540211
2286a62a470db57201a5fa07bc38678a,,,,,,,,,,,,,,,,,1.0,,
7513233af7a850d3a50232cae5b9a817,,,,,,,,,,,,,,,,,1.0,,
bf42b174eeb0f9aa89db29bb23f70e6e,1.0,,,,,,,,,,,,,,,,,,
d8206a0130a7403fbc63aa055be1d2fe,,,,0.2192192150072663,,,,,,,,,,0.21768525184313797,,0.23298319090617756,0.33011234224341807,,
0ef75dc169c1e5b94e4cf89eb467a17e,0.26656034670868894,,,0.1816744475543571,,,,,,,,,,0.1840940743602219,0.17793285936776637,0.1897382720089656,,,
4a2025350184de605b0e4ef1abfdc805,,,,,,,0.2883419987272012,,,,,,,,,0.2814223563423472,0.4302356449304516,,
6f912ea46366a9d039713452058367d3,,,,,,,,,,,,,,0.28488247239539477,0.42092824869375306,0.29418927891085217,,,
ee0b724dfe7a6e109ea51f172d0a71a9,,,,0.22125812910170756,,,,0.32916536497822174,,,,,,0.21780615082613156,,0.23177035509393906,,,
927b330380c2463130e265cd6081da06,,,,,,,0.42031954080468414,,,,0.5796804591953159,,,,,,,,
6f964decc3e7cf9ec45d8aa04f6b15b7,,,,,,,,,,,,,0.5731120574910284,,,0.4268879425089715,,,
1f6a2cec4c7899f71c4dbe38563b8496,,,,,,,,,,,,,,0.3965329728884832,,0.6034670271115168,,,
cdc81afae44fc6da5f7aed4202f4aeb9,0.3527490517324827,,,0.21610401672106866,,,,,0.21831612277077464,,,,,,0.21283080877567404,,,,
289441b8361f9316bf0731d6131b98ef,,,,,,,,,,,,,1.0,,,,,,
df69bf7f049b8b9b22c9a110d89a5d7f,,,,,,,,,,,,0.4187274202913926,,0.28525219229737675,,0.29602038741123066,,,
c232f6593f30f90665208eaf4104b4c9,,,,,,,,,,,,,1.0,,,,,,
6ffcddf59bf382c16474661d06796041,1.0,,,,,,,,,,,,,,,,,,
561c09cdac1598fed001da025aed580b,,,,1.0,,,,,,,,,,,,,,,
85274c5df07b80fa0d0cc23d4de7e746,0.12525919897833376,,,,,,0.1380043398416684,0.2170906872440584,0.12874989315872673,,0.13182500369357336,,0.1254577459428558,,0.13361313114078358,,,,
f21fb1e647d8260a6c7dd4a96a28355e,0.2996213577503402,0.16603621041262678,,,,,,,,,0.18077594944902542,,0.17151132317029882,,0.18205515921770873,,,,
db9ef95dd10dae2d4dfc67328c290de7,,,,,,,,,,,,,1.0,,,,,,
27d0aa4bc225ad3956acdc20faa4c306,0.07829558700520296,0.07969652405408255,0.07680121660185026,,,0.08063179751639903,0.08017284848559598,0.07834657410351102,0.07704043367200156,0.07478450634365123,,0.0748522608966714,,,0.08076232111053863,,0.14354927936248174,,0.07506665084801355
c2a522570e52d26a9ff81e4a1d94a8b3,,,,0.4029453937707549,,0.5970546062292451,,,,,,,,,,,,,
d0642bffe4531fb6c63e77de7f29ab0e,1.0,,,,,,,,,,,,,,,,,,
19f7bf6dd117e4d504c2acff5e1bfceb,0.17078238721831046,0.17498461140072108,,0.1805173848208581,,,,,,,0.2909874175389932,,,,0.18272819902111728,,,,
22781b6a73addcad71b3139d62ec2064,,,,,,,,,,,,,,,,,,1.0,
3fbb4d5c8bddd2434b128f810fd47e15,,,,,,,,,,,,,,,,0.4097349157749178,0.5902650842250822,,
2f0b684f340f4826651f5a170ce3c3cc,,,,0.1734127404095359,,,0.1844360289551224,,0.17308470987156818,,0.28380563289443134,,,0.18526088786934214,,,,,
630fae6f9ab3411819719306ba35686d,,,,,,,,,,,,,1.0,,,,,,
5535a9798dc21d074ffe3b2372bf2cba,0.3517271422531275,,,,,,0.22044607425572665,,,,0.21513129379805215,,,,0.2126954896930936,,,,
c539bc23a76b98c3f05554886fcd9073,,,,0.2145082758679325,,,,,,,,,,0.22085639727848777,0.33238935812077963,0.2322459687328,,,
414691d7530c0fa252e29f743ce7bb70,,,,,,,,,,,,,,,,,1.0,,
44aa36383042666f8dc72d95485138ce,,,,,,,,,,,,,,,,0.4024081259714024,0.5975918740285976,,
ccd55a07af15b310c66fe26ec2b9248f,,,,,,,,,,,,,,,,,,1.0,
df6ceec18583d02f81bf8f14be699a40,,,,,,,,,,,,,,,1.0,,,,
eb34ac7f2c689b642fba57bd92bdc9de,,,,,,,,,,,,,1.0,,,,,,
7cc62279e7c7a4a6778c2b50458bf6e0,,,,,,,,,,,,,,,,1.0,,,
25235647ea3b068a9916084468f3f16c,,,,0.2233175171285647,,,,,0.21279441512560973,,0.21202419065340344,,,,0.3518638770924221,,,,
a43dd51233df0f92dd462be15b8e26e9,1.0,,,,,,,,,,,,,,,,,,
6443a7b8a0e70cb88d4edb185d6b15d4,,,,,,,,,,,,,,,1.0,,,,
b18c341c92efcec2764de49c6293bac7,0.29179310259804986,0.17052595335876283,,,,,,,0.17989879930780708,,0.18061812271842465,,,,0.17716402201695552,,,,
ee7ccdf281110ab6afde8e1471e1f5c9,,,,,,,,,,,,,1.0,,,,,,
55b19833a302b425405833f90261392f,,,,,,,,,,,,,,,,,,1.0,
4f16d5697889ddbfaa7304784ddb11b0,,,,0.2808331005835274,,,0.28017807079836743,,,,,,,,,,0.4389888286181052,,
b42f6390e77d459a2bb1324fcaddaf26,0.44554362414928866,,,,,,0.27913888985835067,,,,,,,0.2753174859923608,,,,,
c2c8073b43bf42c991b0a240008a3eec,,,,,,,0.27847353478317666,,,,,,,0.2954575630786707,,0.4260689021381525,,,
02771691594e866c6693d2a1fa9bbd65,0.4304193375707825,,,,,,0.2795195244608931,,,,,,,,,0.29006113796832433,,,
8e2d3954a7e3bda59227a9b1fc63ea21,,,,0.27464915071473084,,0.14686416963887935,,0.1440716770148568,,0.1393672740837393,,0.1468812106405319,,,,,0.14816651790726182,,
ac725a0e06827d93d57033cf1119bfab,,0.1610180579501391,,0.15567257659307532,,,0.15299418298405237,,,,,0.1606114308391841,,,,,0.3697037516335491,,
74a017fbbd8037497ae991d6cf17463f,,,,0.2232486128841141,,,,,,,,,,0.21813581780807467,,0.2266919777677935,,0.3319235915400177,
94f7de4d675ec49a063772cbb1515f6d,,0.1305385245097727,0.12210694987244632,,,0.12877880240001902,,,0.12960980388342733,,,0.129603388291928,,,,,0.23731667145413357,,0.12204585958827305
8b045c7de84de097321f399d04bf3e88,,0.11195990106073177,,0.11993453062489899,,,,0.11119742619202017,0.11634679194827544,,0.11336386587446445,,,0.19909131169374675,,,0.11193285218367499,0.11617332042218746,
f1d1d50d3d1e85f5f24c921495bbb06f,,,0.33176678291378287,0.22510175040044003,,,,,,,,,,0.23038726500111795,0.2127442016846592,,,,
72572fa4329c66a4b052e1ebf889e676,,,,,,,,,,,,,,,,,1.0,,
f52eb9b5d42d07e728439bf914cad007,0.20451652251762853,0.21068458198199563,,,,,,,,,0.2165022042236679,,,0.36829669127670794,,,,,
8c601cada938208ee12f8c47e34b6418,1.0,,,,,,,,,,,,,,,,,,
e73f393aee35ea2928fd6bdb012d3c6b,,,,0.28536992704529535,,,,,,,0.43545365255593266,,,0.279176420398772,,,,,
0f682fb2bc33db410e2642f40241f071,,,,,,,,,,,,,1.0,,,,,,
ce2f7faf4badc24398be7ab0a0a03ec5,,,,0.18282582623015042,,,0.17911042599952529,,,,0.17824604886196493,,,,0.17199173341293703,,0.28782596549542233,,
9a6dfe22341af605df64e898b3b9b1e3,1.0,,,,,,,,,,,,,,,,,,
00b1dbe9e88307907517e496d9f89a76,,,,,,,0.41013668765619143,,,,,,,,,,0.5898633123438085,,
9d374e4748ab973bfd030e1a42eb8a86,,,,,,,,,,,,,,,,0.40172141940370637,0.5982785805962936,,
1e5547f7433523957a9386bbe3c820da,0.15026571645825526,0.14388260455224952,,,,,,,0.15520352036920132,,0.25608847140404833,,0.1493524625836059,,,,,0.14520722463263963,
e276161da1528ebd8a71431e6d3c0a75,,,,,,,,,,,,,,,1.0,,,,
05f5efd782abcd2866f1ef4d19e9c625,,,,0.2266329814512183,,,0.21582697150441474,0.3432589868877855,,,,,,0.21428106015658152,,,,,
1eb6f14c3e3059d067c0d16195507b80,,,,,,1.0,,,,,,,,,,,,,
2b9709f9dc01a9297923effadb53ccf8,,,,,,,,,,,,,,,,,,1.0,
573f6b9505cc9190210da16d3157ee08,1.0,,,,,,,,,,,,,,,,,,
3af90669399257ca3edea50e463547cd,,,,,,,,,0.40304351545302003,,,,,,,,0.59695648454698,,
71161dfe6fd9920d9732dff468e9b2cc,,,,,,,,,,,,,,,1.0,,,,
7bd15a1618aceec7a29df02fc42000a8,0.15283899937793702,0.14867817125107205,,0.255959703023112,,0.14567002349725167,,,,,,,,,,,0.14182431280152855,0.15502879004909878,
b8311fc52f3fa7562e67292b20b6a4be,,,,,,,,,,,,,,,,,1.0,,
20742f185d8c5fa565998993dd2c3a6b,,,,,,,,,,,,,,,,,1.0,,
bd37e43bd8a96f2fa87a7ecc01f61fd7,,,,,,,,,,,,,,,,,1.0,,
7c7b052195ade937602d55a564669e67,,,,,,,,,,,,1.0,,,,,,,
5ea7070638d453ec0cd2a10985e25a56,,,,,,,,,,,,,,,,,,1.0,
0f5f8a7b44b6913d508b71ff2bf2d262,0.32460597370105077,,,0.22485307745849853,,,,,,,0.21753574694438382,,,,,0.23300520189606683,,,
8a103b9287d53f93d11649a9567c507b,,,,,,,,,,,,,1.0,,,,,,
68d97b6ae79e34b1f0edba0549038180,,,,,,,,,,,,,,,,1.0,,,
88b6cc7ae703673c3a352fdfdb7cf545,,,,,,,,,,,,,,,,,1.0,,
0860ac3dbebadcb232adbc004903d29f,,,,,,,,,,,0.2635298508691641,,0.2551332143815402,,,,,0.48133693474929573,
d4553fadc44c0575e2cc5d9c5c902a86,,,,,,,,,,,,,0.6054620916507462,,,0.39453790834925395,,,
d783ce57079323dd21b9f2786f39428b,,,,,,,,,,,,,1.0,,,,,,
2d51e3de8a3bf88959fc6ff2017fa81a,1.0,,,,,,,,,,,,,,,,,,
eae199ca3a46d6b28582a85a02460109,,,,,,,0.2157095924936195,0.33336511635297345,,,,,,0.2177427065868311,,0.23318258456657587,,,
c03b368bd3d08d7100f5c8ee37afdef1,,,,,,,,,,,,,,,,,1.0,,
515594d7ba5e77aad7f4a0ae997f06c3,0.5679321288817151,,,,,,,,,,,,,,,0.4320678711182849,,,
fb5598079abdd4cc5b1b223d462732c6,,,,,,,,,,,,,,,,,,1.0,
214e705199f8f78d6d18eb73f241d98d,,,,,,,,,,,,,1.0,,,,,,
653298ccf4abc8c7e001601493700957,,,,,,1.0,,,,,,,,,,,,,
b43fd007346c051307a04fd12d8ead84,,,,,,,,,,,,,1.0,,,,,,
87360943b7c33812740950a0e4f5cbaf,,,0.516009291600941,,,,,,,,,0.2459267094157813,0.23806399898327762,,,,,,
d23021e067095d7cb5e6ef6395cad12f,,,,1.0,,,,,,,,,,,,,,,
