uniq_id,Back End,Business analyst,Cloud Computing,Data Scientist,Database Administrator(DBA),DevOps,Enterprise application,Front End,Full stack,Game developer,Information Security,Mobile Developer,Network Engineer,Product Manager,QA/Test Developer,Sales professional,Software Developer/Java Developer,System Administrator,Unnamed: 0,Web Developer
5835,,1.0,,,,,,,,,,,,,,,,,feb3ed2f19e196133223a3e2a12f7ee2,
5836,,,,,,,,,,,,,,,,,1.0,,491ce8eb7b7735d7680e1a06ebb3ba59,
5837,,,,,,1.0,,,,,,,,,,,,,e9a4a34628a857bb0deb83f183eefe4d,
5838,,1.0,,,,,,,,,,,,,,,,,16edeaadd391321ad9a518e3fbf82506,
5839,,,,1.0,,,,,,,,,,,,,,,3a3c8a9df6be68f893fde8bbe9da3b8b,
5840,,,,,,,,,,,,,1.0,,,,,,d4c607b56206b2bb0be71678b8aea1b6,
5841,,,,,0.3372960061521767,,0.22357861105237406,,,,,,,,,0.21913956024784728,,0.219985822547602,c5ce5f918c3c1a832cbe02400cca086b,
5842,,,,,,,,,,,,,,,,,,1.0,90f112ae4cfce9f6dcc8b351d02c7bb5,
5843,,,,,,,,,,,,,1.0,,,,,,68ecb3e844f9617641b1ecf5c4310e42,
5844,,,,,,,,,,,0.4123747213410264,,,,,,0.5876252786589736,,2e3c62fbb70bcb2c0e205d21ea433461,
5845,,,,,,,,,,,,,1.0,,,,,,a431b6c294ac7e44e4f19470c1b690cd,
5846,,0.3393323182762195,,,,,,0.2148946165106677,,,0.2221243460426336,,,,,0.22364871917047915,,,a983a9ee5761f6ffbf85519260e9c3aa,
5847,,,,,,,,,,,,,,,,,1.0,,2710cd0802b6086a7add9aa4042f88bb,
5848,,,,,,,,,,,0.28497340349357597,,,0.4180571039787221,,0.29696949252770194,,,9a1bce96720ddd50df7367a21220f22f,
5849,,0.5845513644596166,,,,,,,,,0.4154486355403833,,,,,,,,855434ce3def99a38e970e648dbce775,
5850,,,,,,,,,,,,,,,0.6310113920497955,,0.3689886079502045,,6616f3a61a39049b8a361508e886bc97,
5851,,,,,0.4376607364249776,,,0.2699906475925879,,,0.29234861598243456,,,,,,,,335742ec2f6d435246ccb8a9eba336e2,
5852,,,,,,,,,,,,,1.0,,,,,,e1b196c94069c89efeb5c55bf122bae3,
5853,,1.0,,,,,,,,,,,,,,,,,02594ec7a75cb983851d37f3b132edac,
5854,,,0.5780642006315543,,,,,,,,0.4219357993684458,,,,,,,,74d6f445b9295c930fae63c3a3575e1c,
5855,,,,0.2005205077237586,,,,,,0.20126866246979613,,0.2017981004694908,,,,,0.3964127293369545,,2aeb36a0ea305447a83aa1a656e81ec1,
5856,,,,,,,,,,,,,,1.0,,,,,86f52c1baf8de31bce4e00d2cfebe4a7,
5857,0.2785406493897022,,,,,,0.2834090416792551,,,,,,,,,0.4380503089310428,,,20c4defd4d947485d187e3f7d8a36448,
5858,,1.0,,,,,,,,,,,,,,,,,f492c443e74cdd844ea9a1515f5fdd02,
5859,,,,,,,,,,,,,1.0,,,,,,e95a2fc17131a67d392f1e1cf7565792,
5860,0.17987244860845364,,,,,,0.17307689891530334,,,,0.18634740453714488,,0.2752388576470844,,,0.18546439029201373,,,68f2c5854ee26d0ee17a6846d50f728c,
5861,,0.1299531705980389,0.1183119849224414,0.1276344575610521,,,,,,0.11916888012584168,,0.12872422186121435,,,0.12072802761436426,,,0.25547925731704724,d8540aee226b0e03453e9545fd249ce4,
5862,0.1569981623473538,,,,,,0.15379418174803786,0.14853389677564535,,,,,,0.1507980620791181,,,0.2428863918453783,0.14698930520446662,19c7ef7ef1cd4650d482909c8c5f6add,
5863,,,,,,,,,,,,,1.0,,,,,,0edc27a2671c3b182c6cf768e0436a2d,
5864,,,,,,,,,,,,,,,,,1.0,,02fa8cbf49fc0eecf659ce21a4112edf,
5865,,,,,,,0.3542815388949471,0.21807339802327694,,,,,,0.21548394526126025,,,,0.21216111782051567,b28a8459e35f0d75e6f3e48caecbf398,
5866,,,,,,,,,,,,,1.0,,,,,,e2993526f6e503e15acc4aa15009ff2a,
5867,0.22536636542423785,,,,,,,0.20835280967082784,,,0.2282463676180837,,,0.3380344572868506,,,,,3080013547420e5058e1d9b383b23a3d,
5868,,,,,,,0.2442874734997381,0.15407407253603753,0.15225068386763627,,,,0.14575077891240695,0.1492315729531162,,0.1544054182310649,,,61adc6e9a38f086c3a58ab4dfa43906b,
5869,,,,,0.24685819482419535,,,,,,,,0.5120293802535095,,0.2411124249222951,,,,97c1bb14a8f01e02f4626ba012dfc35a,
5870,,,,,,,,,,,,,,0.6052882468202889,,0.394711753179711,,,1bd0ca4d376717c0838c12acd054377d,
5871,,,,,,,,,1.0,,,,,,,,,,2e88654d255563f4d86baf821f92a8ac,
5872,,,,,,,,,,,,,,,,,1.0,,c17cd118e619052c2ae3173c1360d028,
5873,,0.4384001243229221,,,,,,0.269524669373686,,,0.2920752063033919,,,,,,,,c3226f0d295424e4f022dc96262551c0,
5874,,,,,,,,,,,,,,,,,1.0,,3bb898bbeca95b26bffbb8860b194d2c,
5875,,,,0.5839563126163799,,,,,,,0.4160436873836201,,,,,,,,73b638b7b696b64a61135c44ddcfbf71,
5876,,,,,,,,,,,,,,,1.0,,,,619eef345aa6442fcff6a16e7e0eba06,
5877,0.2249267879114408,,,,,,,,,,0.2199188130909685,,,0.3323963075277784,,0.22275809146981232,,,578cfa7a6f56066d359a09589baaaab2,
5878,0.18579594360366103,0.2729082059020255,,,,,,0.1769072764217073,,,0.1875234961698521,,,,,0.17686507790275394,,,e7ba692bf74098dd84b6a6316820aa35,
5879,,0.6069365299935726,,,,,,,,,0.3930634700064275,,,,,,,,31bd9e21e1ee7a21657de44f1737ee2c,
5880,,,,,0.5831357740254834,,,,,,0.41686422597451656,,,,,,,,16e0eb478ca2643249eb770ea12d7664,
5881,,,,,,,,,,,,,,,,,,,f77480f712379d050308b30571bb9c51,1.0
5882,,,,,,,,0.2751958777509367,,,,,0.4367778172898485,,,0.2880263049592148,,,df9d1103a52878f2fc819c8c9ad3c7f1,
5883,,,,,,,,,,,,,1.0,,,,,,fadae27b7bb4970e8d821a45dee8edb8,
5884,,0.16610685732053454,,0.17879674200185822,0.16677321725945352,,,,0.1763242788914751,,,,0.3119989045266786,,,,,,80a9fc505934af48a45e609effbae134,
5885,,,,,,,,0.2298325024084487,,,0.21791508509170335,,,,,0.2157321041279716,0.33652030837187635,,487b31f5aeb3510d953b1ede2c28a03e,
5886,,0.12139409643090125,,0.12654276826384234,,,,0.13461913566115907,0.12788090297028126,,,,0.13468365414637545,,,,0.12148119330618933,,56adf85fbca59d69c4b4eccf845d784c,0.2333982492212512
5887,,,,,,,,,,,,,1.0,,,,,,6c249737a9538ee7a34fea2d9a4677d0,
5888,,,,,,,,,,,,,,,,0.4128274192707828,0.5871725807292172,,68517b5b464546f738c4e454ae4f63c3,
5889,0.17548011563730234,,,,0.2801721275565761,,0.18398238646490134,,,,,,,,,0.18183224769849587,,0.17853312264272436,b2b08baccae64cc695db93043f311d8b,
5890,,1.0,,,,,,,,,,,,,,,,,08171cf1b4470a123b222d38357201d5,
5891,,,,0.1478549037080399,0.14941337468621765,,,,,0.1363225236684386,,0.14760766095777803,0.27341678411651965,,,,0.14538475286300626,,a66c027a713df9a9c4ce5bd3314e8e26,
5892,,0.5856846967322202,,,,,,,,,0.4143153032677797,,,,,,,,c7511af5b878ad550a2ed767fff525dc,
5893,,,,,,,0.2854032237574983,,,,,,0.4307919695853294,,,,,0.2838048066571724,db156010cda9f4ac7e75da495f711cda,
5894,,,,,,,,,,,,,,,,,1.0,,d80e2539562cd5117e23ad22f49c2d5e,
5895,,,,,,,,,,,,,1.0,,,,,,290b97f55edf7b05c67c0ffac717c3c6,
5896,0.22152556474625726,,,,,,,,,,0.2253505620761445,,,,,0.22047119439638274,0.3326526787812155,,5a6c926fa0b310afad3e443e454fc677,
5897,,,,,,,,,,,,,,,,,1.0,,1af942b25b66dc39643e0cfe3c661765,
5898,,0.17257604461093048,,,0.30318710972538715,,0.18056892188150125,,,,,,,0.17601519782561995,,,,0.16765272595656108,8185ded2533c32dcef04f583a35d5be4,
5899,,,,,,,,,,,,,,,,,1.0,,242fdfa791e8478e3a1a368cf690965d,
5900,,,,,,,,,,,,,,,,,,1.0,4091ec282f7c6b9e7255c81891fd9680,
5901,,,,,,,,,,,,,,,,,1.0,,d59da851de9e7a362fa122c46afb8088,
5902,,,,,,,0.5994726981477985,,,,,,,,,0.4005273018522016,,,135bf63d919863ee05633c3c6d15c5eb,
5903,,,,,0.3558043815662256,,0.2119422461193648,0.21784263918309715,,,,,,0.2144107331313124,,,,,b52122804bf66112383eab82dd5c4265,
5904,0.1788375896735044,0.2964132370299042,,,,,,0.16966400878541213,,,,,0.17461072614422168,0.1804744383669576,,,,,c883a1f847a1a5cb366ce61fee3b2125,
5905,,0.14185816347592245,,0.14575468010790668,,,,0.1475808439794504,,,,0.14648864042722162,0.1468468930228786,,,0.2714707789866202,,,555f767ec7133f63e77e1863621bc968,
5906,,0.2270420895992541,,0.12755292845401536,0.12391065237736446,,,0.13114428679024032,0.12634378569914884,,,,0.13057887246960795,0.13342738461036902,,,,,fdf8b8ffeb300d77d25f43b94e0f9542,
5907,0.21981191413892426,,,,,,0.331735584319516,,,,0.22096830087185207,,,,,0.2274842006697077,,,83c67923c00af1d7d87b12965a7ed7ce,
5908,,,,,,,,,,,0.4018162246659505,,,,,,0.5981837753340495,,b8f83e1804d8fd888c6c4224f87740cd,
5909,,,,,,,0.2862606836967091,,,,0.30266896814762234,,,,,,,0.4110703481556685,e6afdaac8cbdda38c9e4dd5ac10c1eee,
5910,,0.584273069737396,,,,,,,,,0.415726930262604,,,,,,,,835b457c2c0e3f7643b1f96b5f510d64,
5911,,0.11108096956428268,,0.1167885392378925,0.11575456223864915,,,,0.11746151929358074,,,0.10838180077120116,0.2078271032664476,,,,0.1100402801030618,,ebcc17dfc214681c78c8f9f3fb7c851e,0.11266522552488435
5912,,,,,,,,,,,,,,,,,,,ce13e8c3afc967dc10405d94fb79df3b,1.0
5913,0.21180958155165874,,,,,,0.2260028978067739,,,,,,,,,,0.3523040255073459,0.2098834951342215,f07ac8bfb1f4ae6afa5c2366a8cafcc1,
5914,,,0.3818557395998585,,,,,,,,,,0.20421768648659486,,,,,0.21363965398546045,eebdf2b7bb0e6f3eeefda8500fc19dc9,0.200286919928086
5915,,,,,,,,,,,0.4026179609803803,,,,0.5973820390196197,,,,7f124695ca1f91dc03b2764d1f566e9b,
5916,,,,,,,,,,,,,,,,,,1.0,27877021d1b3dfd304dc988eb68aaebe,
5917,,,,,,,,,,,,,,,,,1.0,,689211693b06f892d65a89f4f000403a,
5918,,1.0,,,,,,,,,,,,,,,,,8cf14e5e452bd66d1d461512223027e8,
5919,,,,,,,,,,,,,,1.0,,,,,68bcafdb7d830152bfc0b3ddc3a28d64,
5920,0.11978375295339926,,,,,,,0.11257216958617726,0.11249791600448712,,,,0.113220430167403,0.11642136684919703,,,0.1910213449978725,0.1182559917289604,9413fd8c86732463b6476dc13685ba2c,0.11622702771250347
5921,,,,,,,,,0.27196316217160904,,0.2644149529953344,,,,,,0.4636218848330565,,50db2855b110797a938e64bde809c057,
5922,,,,,,,,,,,,,,,,,,1.0,0a5c8a7ed456c069d08e67f2d1eebb7e,
5923,,0.3587088859621195,,,,,0.2135175546359609,0.21990468984449316,,,,,,0.2078688695574265,,,,,5214d310d0a1f5db2c77bb4769d447b2,
5924,,,,,,,,,,,1.0,,,,,,,,5d102f8d8920519c4fbf6b1552dd6f7f,
5925,0.1886350769928241,,,,,,,0.17623187877477176,,,0.17533166116313662,,,0.2725391595016501,,0.18726222356761746,,,5ff972c3d8f7400be22b2932ad57876a,
5926,,,,,,,,,,,,,,,,,,1.0,7ec592753eebbe34dbc23c1bb492de0e,
5927,,,,,,,0.21561314018910485,,,,0.2309466728589237,,,0.3285250833673089,,0.2249151035846625,,,277baaadb258ee63e3ca65a31af8bd37,
5928,0.1892330692798577,,,,,,,0.1739990490141369,,,0.1832558528129756,,,,,0.1780793709337343,0.2754326579592955,,07ee5394df71ff75b825d4682ffdf9ee,
5929,,,,,,,,,,,,,,1.0,,,,,5c5c218041fb692019355b57dd57c432,
5930,,,,,,,,,,,,,1.0,,,,,,6afdc3b3674112260b478d6ed587da88,
5931,,,0.10868877362265184,0.11340921365490468,0.10768992091900637,,,,0.11832712177024722,0.10817130044641028,,0.11608169703846835,,,,0.2113982691939384,0.11623370335437275,,ccd49ffd52f9bc2d793c98be04e30093,
5932,,1.0,,,,,,,,,,,,,,,,,f34724df778e0abc45bd35d50d01b496,
5933,,,,,,,,,,,,,1.0,,,,,,8ddf498a377a3c56f1329952ae9fa24f,
5934,,,,,,,,,,,,,1.0,,,,,,eed182f363ef6208a6be4a43e7eab636,
5935,,,,,,,,,,,,,,,,,,1.0,c1e383e212251e81c88a5b6c5e263473,
5936,,0.26858519401626063,,,0.14337023373515975,,,,,,,,0.14630351854688675,,0.13900832973069946,,0.15094029618481675,,878ae8a931845f1bbc635e723439c6de,0.15179242778617674
5937,,,,,,,,,1.0,,,,,,,,,,ce1e4f7de223564bddc431cde9d22085,
5938,,,,,,,0.2845715858189973,,,,,,,,,0.28541992435713553,0.4300084898238672,,5ec5182ca0f45bfd091a74ca3138bf6e,
5939,0.17940589870107104,,,,,,0.18215307800202413,,,,,,0.2762181586743049,,,0.18128592353686626,,0.18093694108573372,3e86f2e838bd2a179d83fa87067189b7,
5940,0.106510088913709,,,,,,0.1728384368239982,0.09939828336774044,0.10078146223464134,,,0.09971489293077362,0.1027419027421471,0.10502508401948736,,,0.10536520671768722,0.10762464224981576,f7554d6e448fc399f8cc0626977e8d95,
5941,,,,,,,,,,,,,,,,,1.0,,b804040dac2150d665aef0a795bb806d,
5942,,,,,,,,,,,,,,,,,,,5bb48cbd4c7e700fb208938bd784d6fe,1.0
5943,,,,,,,,,,,0.4293392606439543,,0.5706607393560457,,,,,,1a5bbc2d64cffea976a313da7edf83fe,
5944,,,,,,,,,,,,,,,,,,1.0,92331607dea1400934e82f6a26c17ddc,
5945,,,,,,,,,,,,,1.0,,,,,,c4c16e7a6c7e8f7b092347aea7a1327d,
5946,0.14587363716331375,,,,,,,,,,,0.1569151450386311,0.14846729695934174,,0.2416530508022834,,,0.14943393672787958,70c3a091273764a39613b63b01e96fd1,0.15765693330855038
5947,,,,,,,,,,,,,,,,,,,ad37fe558f9caa9f2173249aeb006d86,1.0
5948,,1.0,,,,,,,,,,,,,,,,,04a8aa45d96454b6fc29d71fc540f38e,
5949,0.0941555098404556,0.08965240961291818,0.08870346980766937,0.09668457019735306,0.1639923736911244,,,0.08987633530957119,0.0952046066585379,,,0.08901138681455055,,,,,0.09509052419497813,,158d9fc18543af13331722d0b15fdf4e,0.09762881387284177
5950,,,,,,,,,,,,,,0.5948443785879542,,0.4051556214120458,,,8fa55b5db2a9d56e8822916e3460546b,
5951,,,,,,,,,,,,,,,,,1.0,,8968c726b12847c7ea0ab00678e16574,
5952,,0.3367801381448269,,,,,,0.22353502050577945,,,0.2141343955634015,,,,,0.22555044578599234,,,f0ba02e55b210b21016f9d455183d9cb,
5953,,,,,,,,,,,,,,,,,,,f17bc47993967ce26c740618699c687d,1.0
5954,,1.0,,,,,,,,,,,,,,,,,d970ddeb58c40feff614da9a54018d8d,
5955,,0.2935871393143316,,,,,,0.17811654451455744,0.17119372853938095,,,,0.1748229492665722,,,,,0.18227963836515773,ae8d11e7625ceff61f7d384b83df996a,
5956,,1.0,,,,,,,,,,,,,,,,,23ae13c6ab96ed54d00c15234af8e21c,
5957,0.15962962333252315,,,,,,0.1474548603483381,0.14924130036049307,,,0.1560820541477555,,0.23740875744254655,,,0.15018340436834354,,,79f274c4f711ce4593bf090c5dda5b7c,
5958,,,,,,,,,,,,,,,,,,1.0,ce9f2b6ab9c95940ed42868a0facfad1,
5959,,0.12241167602397725,,,,,0.2326798716846808,,0.13399211710634365,,,,0.12714426728705114,0.13223065521981725,,,,0.12932826818613585,21b6f9ca428933e9c03c867f3bf39c68,0.12221314449199397
5960,,,,,0.5788755796161645,,,,,,0.42112442038383546,,,,,,,,e0112c577514f4358152f6ff97f95407,
5961,,0.12063556028829373,,,,,,,0.13212414525239174,,,,0.1248572404486222,0.13287893101081014,,,0.2303380732921589,0.12778308132565086,3096c0f7f5d9cfe69f617b68abcc3900,0.13138296838207258
5962,,,,,,,,,,,,,1.0,,,,,,f29fc9af84e621ff36e4383a88f3f10c,
5963,0.2137121018003424,,,,,,,,,,0.2213006739871858,,,,,0.21782139494380426,0.3471658292686675,,6189fbc7aa1dd379d4a13903bb7ebf84,
5964,,,0.308558206164158,,,,,,,,,,,,,,0.691441793835842,,1af4c014262372fdb3b77ec294f93336,
5965,,,0.34606023006642794,,,,,,,,,,,,0.6539397699335721,,,,acad271836d3a631a4cec22beffbdbd4,
5966,,,,,,,,,,,,,,,,,1.0,,9ba33a32c9635ebdebeb72cf5fb09e03,
5967,0.0941555098404556,0.08965240961291818,0.08870346980766937,0.09668457019735306,0.1639923736911244,,,0.08987633530957119,0.0952046066585379,,,0.08901138681455055,,,,,0.09509052419497813,,dcf91b0d0ef3ab90e7d1c33bddee43ba,0.09762881387284177
5968,,,,,,,,,,,,,,,,,1.0,,97712b62d0fb3666c56f8c9b4a2698b8,
5969,,,,,,,,,,,,,,,,,,,20a3f4fb9610fc085f6e5c8b2ac1b3a8,1.0
5970,0.21654875802935766,,,,,,,,,,,,0.20949062225171747,0.21329103657708795,,,0.36066958314183695,,044f6d2c62ff02367a1c6c25baa3833c,
5971,,,,,,,,,,,,,,,1.0,,,,ad068f56695b59a1d698e17f2ffeca2d,
5972,0.22199186366013293,,,,,,,,,,0.2184848030472613,,,,,0.22400758841979668,0.335515744872809,,30683bb7574dd61a8ee0cef47f006f72,
5973,,,,,,,,,,,,,,,,,,,60dc5b0324594514dcc1d20bfb8fadf4,1.0
5974,,,,,,,,,,,0.29280685804422724,,,,,0.2870066822222996,0.4201864597334731,,0572942e7bf9e4317acd0e1d8e304245,
5975,,,,,,,,,,,,,,,,,1.0,,1ce23bed96bbfadff996de5767d69f68,
5976,0.2447279458433598,0.12998713074818286,,0.12400604164973507,,,,,0.13138944697986193,0.12752178193868918,,0.12480339334746435,,,,,0.11756425949270667,,01c466c1f70c9d5b5599d2d0901d5cfc,
5977,0.3939662716370779,,,,,,,,,,,,,,,0.606033728362922,,,6c19b6227d83ac7791186cb27e8618e9,
5978,,,,0.11114516191703584,0.11055400016796273,,,0.11823565199998423,0.11285921707132598,,,0.11037131226163728,,,,0.20561373951505385,0.11199574073301972,,7ed3081fb829367adb0c4e67fb4b6d3c,0.1192251763339804
5979,,,,,,,,,,,,1.0,,,,,,,bd44752d377d24aa7674c26c25de14d2,
5980,,,,,,,,,,,,,,,,,1.0,,684f0fd65f748592698f7a6d0d90bb88,
5981,,,,,,,,,,,,,,,,,1.0,,43a8d6e4334e1a810971e16174ae2580,
5982,,,,,,,,,,,,,1.0,,,,,,636d59d0a025bed55083e3fdf5e00dad,
5983,0.21906935273049336,,,,,,0.34664633677000056,,,,,,,0.21907009220552506,,,,0.21521421829398107,1c99889836e14fb0a53240ec32dea670,
5984,,1.0,,,,,,,,,,,,,,,,,3d5fe920a297004bcd72575a9691d934,
5985,,0.21389588022649636,,,,,,,,,,0.2041424020376765,,,0.1925350054111052,,0.3894267123247221,,d664c3fa615c9d85979ce37ee2024476,
5986,0.11921855994311753,0.1933725766929922,,,,,,0.1131807003992681,0.11202797964788236,,,,0.11395686482320724,0.11927282692366295,,,,0.11913353340008305,a191308828f6ebbe6e2c71c4d0fa6fcf,0.10983695816978646
5987,,,,,,,0.22193525871567849,,,,0.22430700269487705,,,,,0.2207811055043304,0.3329766330851143,,ebd967613c6b1d5814f05129963f3828,
5988,,,,,,,,,,,,,,,,,1.0,,8f0514aaaee9c2cef81bdf966b91aedd,
5989,,,,,,,,,,,,,1.0,,,,,,21760fd0a56225d31cb38920378f1776,
5990,,,,,,,0.17085887810043282,0.18551844789191851,0.1711837545529996,,,,,0.17609678649399355,0.2963421329606555,,,,3f968103598313fff87d3a11f439a5d6,
5991,,,,,,,,,,,,,,,,,,,5efff6ae770da75586fc1ea3365ef760,1.0
5992,,,,,,,,,,,0.29496924924515217,,,,,0.28336810043614363,,0.42166265031870415,f0d2d47ee381674d7a3c4c063f45ee32,
5993,0.17970558382624624,,,,,,0.1819452514513517,,,,,,,0.1732002019379737,,0.1868015714403744,0.27834739134405395,,e78ffe545c3c2b3a2146a838d7686608,
5994,,,,,,,0.28768902298011145,,,,0.2961199543895558,,,,,,,,3ccf210dbd227e56460da0cb997d4670,0.4161910226303328
5995,,,,,,,,,,,,,,,,,,1.0,5c879eb0b16f14a17b2a0c93336b9824,
5996,,,,1.0,,,,,,,,,,,,,,,7f24ed6f776d1423e284fd7815d424ee,
5997,0.21237862117832013,,,,,,0.224472953149746,,,,,,0.33606410902284684,,,0.22708431664908715,,,7a60040393bf7475d9e6782bb2e1efbb,
5998,,0.15203201813773082,,0.14670829098458366,0.14198695766451486,,,,,0.1408473591769837,,0.14831102581686648,,,,,,,433ed4950c80859bdcc0ee1f356b9da5,0.2701143482193205
5999,,1.0,,,,,,,,,,,,,,,,,1bedeffc0e9255b2e35a404f4c5cf4fc,
6000,0.1816626125467098,0.2740955751729319,,,,,0.17712121540502676,,,,0.1885952492339572,,,,,0.17852534764137445,,,1f30b2ff4e8bb3dc3d05a92f79cc0f2a,
6001,0.21779645505360454,,,,,,0.22291697199482746,,,,,,0.3453208046231848,,,,,0.2139657683283831,48e0db501f6558b0c40e7f2b63aebeeb,
6002,,0.14808070212855945,0.13613818065841113,0.1486413304454867,0.1485216914672868,,,,,0.2688848250588947,,0.1497332702413611,,,,,,,02e7fc93f83b2f502b5dc8e6b8e80af2,
6003,,,,,,,,,,,,,1.0,,,,,,e8bd6065cb3e2ac997cff0a368662324,
6004,,0.5919559768728467,,,,,,,,,0.4080440231271533,,,,,,,,d0ce49672bec9ecafb8f4a1315c9f3be,
6005,0.18302573908311706,0.287670457525047,,,,,,0.1721356463229499,,,,,,0.17930330379653178,,,,0.17786485327235424,a3129a8388cbc5eebf8414d278dfda7c,
6006,,,0.14127557975479213,0.14339374018602455,0.14990206740490486,,,,,0.14230939179576296,,,,,0.14840875011403176,,0.2747104707444837,,45cbea2f076cce1412a8211b80d259ea,
6007,,0.17418336169793364,,,,,,,,,,,0.17154196830508392,0.18268140483073814,,0.29630054687748153,,0.17529271828876272,cc7744efa25e1b0e282c2b87d23e9036,
6008,,,,,,,,,,,,,,,,,1.0,,53b3af46d06f860912f829a842095b40,
6009,,,,,,,0.5901355811246726,,,,0.4098644188753275,,,,,,,,c9f33391984cef1238bacd166b461e42,
6010,,,,,,,,,,,,,1.0,,,,,,4dcb19ed7e473dfba2424f254a7cfd9a,
6011,,0.11239892823604401,,,0.19844247707516324,,,0.1180678211140257,0.11062068672160953,,,,0.11496537759203893,0.11924297846811675,,,,0.11683614995039815,67c354fa18e9ef7795e12e555b5701c3,0.10942558084260376
6012,,0.14649282611974918,0.14058519770725508,0.14374218903902186,0.14259744127701132,,,,,0.14537531029103795,,,0.28120703556592463,,,,,,408a773e8143cf88f97da6aee1ce3f47,
6013,0.27692214055390496,,,,,,0.28197401729756577,,,,,,,0.4411038421485293,,,,,69204d2dd6cb6cb7a856c466973e0ddf,
6014,,,,,,,,,,,,0.174107453412708,0.17213237691797806,0.1795502836871498,,,0.2886573106843852,,fa314d208cf213286ab2c752ed3241d5,0.18555257529777894
6015,,,,,,,,0.11851130720302028,0.11221016764827522,,,0.1100528200922239,0.11190012751451822,0.12012768449360947,0.19537780061645044,,,0.1135419196885767,bb480faf81dcf9f1be9fea327fb5e4b6,0.11827817274332568
6016,,,,,,,0.6753198926526153,,,,,,,,0.3246801073473848,,,,cf630d669814563360cae9bbd442c11d,
6017,,,,1.0,,,,,,,,,,,,,,,edc3aba09a6bfe8c55fc17c7404235b1,
6018,,0.12473564342522435,,,0.1235225472735822,,,,0.13274884777364554,,,0.1231447853339174,0.133528470121016,,,,0.2292184087512232,,8de9a47a19f08ed1b8371d1d78cc9303,0.13310129732139128
6019,,,,,,,,,,0.19543299403186296,,0.20085072195310874,,0.4014576008253464,,,0.20225868318968188,,a05cc8e369a9e55d539ba60e7a18343c,
6020,,0.3485552991260795,0.15691953104560685,,,,,,,0.16685472676303909,,,,,0.15696482572756873,,0.17070561733770584,,7ed22abeca5ce1cd83b4fbe4fe97e87d,
6021,,,,,,,,,1.0,,,,,,,,,,1852d4ede66128e938ca0c92ee5b9acf,
6022,,1.0,,,,,,,,,,,,,,,,,155d2704890568149a05cec6eb7c0afa,
6023,,,,,,,,,,,,,,,,,,1.0,f37c6f58576ea54d25bd7f2d348577e4,
6024,,,,,,,,,,,0.4152156819398392,,0.5847843180601608,,,,,,b973645701abe92c284bd8354f69669f,
6025,0.2195582549519076,0.3337166446245253,,,,,,,,,0.2251581818061287,,,,,0.22156691861743835,,,28e8c54a28c7b9ca6b04a3868ee1f397,
6026,0.21801786503613876,,,,,,,,,,0.22626215720222684,,0.3320767911836853,,,0.22364318657794904,,,6b249ed4a5f56f2d667d755eb9e04af2,
6027,,,,,,,,,,,,,,,,,1.0,,582e6a0e93bf2c5544b220b58b888ee8,
6028,,,,,,,,,,,,,,0.5930861793121788,,0.4069138206878212,,,52a839915b99003419c47425861af15c,
6029,0.3713781173434682,,,,,,,,0.20378366446708607,,,,0.21932374697725693,,,,,,4f646fec1e571a41c183945214b23615,0.20551447121218872
6030,,,,,,,,,,,,,1.0,,,,,,52518d45dfacc7e0cd6bfb45465733b8,
6031,,,,,,,,,,,,,,,,,1.0,,26d0377147808d50ce4bee04895a80f4,
6032,,,,,,,,,,,0.4227110836123962,,0.5772889163876038,,,,,,c8457871cf72ac09d171b88f7dfe8e5c,
6033,,,,,,,,,,,0.4072176717741724,,,,,,0.5927823282258277,,afe93e177d5b320b0d79d08fe055bf8d,
6034,,,,,,,,,,,,,,,,,,,5bdae562f36eba9388383ee94ad6af31,1.0
6035,,,,,,,,,,,,,,,,,1.0,,56c243b3bac31620952c0747cdc9761a,
6036,,,0.1350148502388949,,0.14904409050482256,,,,,0.13904223650307568,,0.1472148658183419,0.2835507849226979,,,,0.1461331720121671,,046d0aa100e9a1501493ffd111ca62d1,
6037,,,,,,,,0.282258509308476,,,0.4378453380633208,,,,,0.2798961526282032,,,b884dd78fc6005fd5b4f3f4177d0a7aa,
6038,,0.14248346356639216,0.1411377267310358,0.1452105664215358,0.283820479448601,,,,,0.1440036242807408,,,,,0.1433441395516944,,,,b2a3a8800b386ac32297e185ec34039f,
6039,,,,,,,,,,,,,,,,,1.0,,9f9590be45e2862e423dbd57231f2e33,
6040,,,0.5857339421614964,,,,,,,,0.4142660578385036,,,,,,,,42b467bf4d29603f0950243cd6cf42b9,
6041,,,,1.0,,,,,,,,,,,,,,,2291af5caa58d2576d7513e3d28da4d4,
6042,0.2209662408271536,,,,,,,,,,0.2247045932806592,,,,,0.22018481444909052,0.33414435144309673,,a643eba3d6b128a56e6a8868943d9ec7,
6043,,,,,,,,,,,,,,,,,,,5ed2111af53a6143bff5191f91d1b737,1.0
6044,0.4233483874032288,,,,,,,,,,0.2856993956218511,,,,,0.29095221697492024,,,ec3f776e70e37e6ee1c65c3e0a607129,
6045,,1.0,,,,,,,,,,,,,,,,,1bb49e3cf97376d56486a78fbddafcd4,
6046,,,,,,,0.290176227304331,0.17987686926357052,0.17451926967613013,,,,0.17104958646809865,0.18437804728786955,,,,,434df8dd2bfa1d62805b7b32c48d464f,
